,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.5586933,-0.34100446,6.2351203,4.677968,11.859233670810356,-3.5662817139972955,-0.35991523,0.18888809,2.8222353,5.5048013,-10.50408995535267,2.315640524651828,0.4539283,-0.2473648,5.864143,-0.33302465,11.150998347172287,-3.9905506970812294,-0.26429448,-0.18428297,14.273797,13.645575,-7.796747231143512,-4.656520315077273,0.24684867,-0.41951123,4.5517035,0.40447828,10.144798498696982,-6.5802958455419915,-0.32414052,0.44009146,4.391673,4.517899,-6.131332305788016,6.037598906986473,0.19619614,-0.40034267,7.2057104,-1.1754581,13.839119900213529,-4.677686903449669,-0.25897267,-0.4082644,-1.0447023,-2.6998258,-10.627324688246366,-2.2488110549491864
1,1,image,0.5580673,-0.34799513,6.315164,4.715735,11.86068453188314,-3.547877231595776,-0.36695075,0.19227524,2.8867188,5.3837867,-10.482870300556016,2.3103650338422446,0.45471078,-0.24764018,5.8294525,-0.36860597,11.151126501171616,-3.9862327555097936,-0.26471412,-0.18333502,14.334013,13.607674,-7.791682151167335,-4.65508754979175,0.24000539,-0.4619369,4.513979,0.4415112,10.165836192570783,-6.530582883084552,-0.3610903,0.4702568,4.526534,4.584346,-6.04838208538857,6.026287118217717,0.19900934,-0.40289664,7.2115235,-1.1524749,13.833913266961842,-4.670067008305491,-0.26135376,-0.40867755,-1.0702521,-2.6699948,-10.615591468541343,-2.2454156793215683
2,2,image,0.5533241,-0.3503825,6.4991546,4.9268503,11.857748885134976,-3.5810291470603377,-0.36648494,0.20610471,3.0449016,5.25755,-10.521026056509916,2.3187616330400513,0.4539761,-0.25131023,5.7682447,-0.43747595,11.154770233196714,-3.9646268934889015,-0.26860967,-0.18077032,14.214152,13.685787,-7.765147111965442,-4.647451699877914,0.23551351,-0.5095169,4.372263,0.5058116,10.188676359174847,-6.478364447613565,-0.4028938,0.5045135,4.412366,4.445992,-5.954640028415318,6.010416192072944,0.19743122,-0.40161425,7.095645,-1.2749988,13.834590193565795,-4.671256706638651,-0.26005444,-0.41291174,-1.1176964,-2.6464999,-10.616364286261222,-2.2456096831215766
3,3,image,0.5337435,-0.35545826,6.52584,4.955221,11.84906580515639,-3.6787254515244396,-0.361028,0.23912811,3.1057982,5.3427434,-10.626550469780074,2.3423617788594755,0.4561474,-0.24939574,5.7780943,-0.42589697,11.15497611421237,-3.96363955711861,-0.26684633,-0.17995533,14.314922,13.680686,-7.765088842649172,-4.6478225782672835,0.23502555,-0.5307717,4.4211884,0.4209465,10.215853670488547,-6.413148118830981,-0.42089188,0.5404113,4.267905,4.516004,-5.856270666069365,5.992492822024618,0.2038608,-0.40485412,7.068266,-1.2886018,13.8269720696677,-4.6606650142221175,-0.26297843,-0.41884035,-0.91610986,-2.810968,-10.599651219759783,-2.2416683035447584
4,4,image,0.5448504,-0.3559334,6.436728,4.8750215,11.85644177998174,-3.6015288225185196,-0.36780828,0.21998663,3.0251386,5.270117,-10.541509996282823,2.3234083043771654,0.45442027,-0.24918014,5.725704,-0.48482016,11.156956359528523,-3.947726594095468,-0.26632282,-0.17113918,14.21469,13.7675,-7.746301836012759,-4.641853676816209,0.22629201,-0.5446339,4.297761,0.19084541,10.248823439788938,-6.332772808968471,-0.4323824,0.5566173,4.3056536,4.442627,-5.742505455621172,5.972538843253769,0.20231757,-0.4045991,7.1127257,-1.2491249,13.825194553407234,-4.65796810248812,-0.26269987,-0.4214663,-1.0805693,-2.6527827,-10.595572393868686,-2.2402285854275834
5,5,image,0.5513164,-0.35502374,6.4167867,4.856308,11.868998336914554,-3.4672507783417634,-0.3708311,0.21657854,3.0505278,5.332849,-10.38882219801781,2.288352989685282,0.45665553,-0.25594565,5.6429305,-0.58178484,11.163589381461083,-3.9037753746295567,-0.27409455,-0.16779007,14.2965975,13.782152,-7.695018184377758,-4.62707939384479,0.22890677,-0.5625298,4.2194886,0.33020815,10.277110548939598,-6.262806576187749,-0.4495889,0.5562138,4.294495,4.4568563,-5.64768842694103,5.953635671471806,0.20807417,-0.41230762,6.984125,-1.4777046,13.802702226953347,-4.627678278228189,-0.2701594,-0.4196423,-0.7657984,-2.9196272,-10.55293657781367,-2.229389611190514
6,6,image,0.56260985,-0.3613938,6.1884265,4.676405,11.880739945996282,-3.3467770529880316,-0.38407546,0.2034975,2.9204836,5.544005,-10.25986130884994,2.2603324718625615,0.45478472,-0.26079577,5.466824,-0.81481975,11.174532711547965,-3.8358808047165476,-0.27909693,-0.1659202,14.126026,14.155849,-7.617113148279944,-4.604560033078329,0.25166884,-0.55503494,4.3113213,0.25713736,10.295988392662643,-6.217298524994239,-0.44500655,0.56284994,4.20215,4.4048862,-5.589051476196666,5.939710685410172,0.19427529,-0.40721533,6.964013,-1.4678,13.809471513350694,-4.636504402003423,-0.26515934,-0.42515773,-0.713171,-2.960418,-10.563631323000363,-2.232165688042909
7,7,image,0.56314594,-0.34940237,5.978352,4.5675535,11.890931076345836,-3.2446401794574737,-0.37205872,0.18266548,2.9493074,5.692297,-10.142873466267496,2.234741301986717,0.45845178,-0.24943377,5.5461326,-0.71036637,11.168489690921719,-3.8747704150664535,-0.2671884,-0.15749575,14.066139,14.043928,-7.662830666709971,-4.6175809415572555,0.22693202,-0.5597299,4.4091916,0.17483604,10.322257571140028,-6.149688573099283,-0.4468618,0.5674805,4.0892477,4.3394384,-5.490007386125377,5.91781747720803,0.2047829,-0.41505054,6.9499035,-1.7831174,13.784326213298314,-4.60238031279186,-0.27262473,-0.4246042,-0.5582755,-3.0816338,-10.511534025050382,-2.2189628479857273
8,8,image,0.55969924,-0.35655388,5.876024,4.4965234,11.893434888874832,-3.212650833669032,-0.37770888,0.18646674,2.985432,5.762859,-10.1072823842349,2.2286276984561817,0.4547025,-0.2596165,5.4387364,-0.8510734,11.17521165076485,-3.8318169657884895,-0.27778426,-0.1598617,14.070437,14.084673,-7.613003507037034,-4.6031883697643154,0.27669072,-0.56149775,4.459452,0.023994382,10.334230360803256,-6.121055678461424,-0.45454642,0.55878323,3.9850562,4.305383,-5.450753388639139,5.910490173768214,0.2122781,-0.4243917,6.957896,-1.797969,13.768801104287236,-4.5816406535003305,-0.28158748,-0.41427654,-0.3718923,-3.2482605,-10.481452989975223,-2.2112707628009263
9,9,image,0.5667777,-0.35580644,5.9413614,4.5212803,11.905780059458186,-3.0963113655023995,-0.38111007,0.18907924,2.9299161,5.958276,-9.983961006176495,2.1997397208786307,0.45835435,-0.25618836,5.2652593,-1.0775559,11.18510143437165,-3.769690484392779,-0.27459392,-0.14688525,13.991892,14.310947,-7.546314342044811,-4.585251448792907,0.26519728,-0.5419704,4.4471784,-0.08089363,10.374723881621032,-6.021641815023069,-0.43424198,0.58665437,3.7385302,4.235659,-5.291521532374263,5.872965088909728,0.21451649,-0.4261295,6.8497124,-1.9422762,13.757850755647812,-4.565772112483757,-0.28324997,-0.41444632,-0.25049344,-3.3399515,-10.457454607026706,-2.205120663044537
