,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.50805783,0.57397795,13.255298,9.197806,14.59656162931301,1.0390637587547715,0.629328,0.23645999,11.737341,-2.7757845,4.352368313942613,2.3595871505709165,0.4734892,0.09253829,6.532081,5.34627,13.946003131705474,1.4355249826187708,0.10649904,0.3835235,9.01922,-1.2438875,-0.17385020783626562,-3.379307201356816,0.42450178,0.6304162,7.8118224,0.29153362,12.786627504886168,1.7601000876232953,0.6659756,0.6121226,9.616159,4.2101765,4.864994923339413,-2.1071429518742497,0.35409385,0.17314936,13.165545,11.5574465,7.990004420330594,-0.6592307072896343,0.21358785,0.4955485,34.711864,15.604322,2.9145471547242447,-5.171089799679681
1,1,image,0.5327897,0.5968873,13.2127075,9.2725935,14.522980430455164,1.011456797183344,0.6617377,0.24793753,11.668246,-2.7049754,4.295316726598084,2.342931559180963,0.47260052,0.04273578,6.595141,5.392895,13.919253298817678,1.3932256913991645,0.051703546,0.4093638,8.822029,-1.3502814,-0.1812256698102068,-3.3953874225926426,0.46295398,0.60436773,7.847671,0.332294,12.702841692117067,1.7004095169032236,0.6379767,0.7072679,9.63958,4.1926785,4.814038456745656,-2.051461066834567,0.5068099,0.2366402,13.058993,11.717274,10.307268395898694,-0.7819048285759536,0.254987,0.641238,4.9242473,10.565908,5.206189898352295,-2.618375417457296
2,2,image,0.58066344,0.51623905,13.1031685,9.392967,14.467033397895209,1.0172308441629363,0.5902589,0.23299141,11.597578,-2.7427275,4.226210322519415,2.3622135509467985,0.4762265,0.038423907,6.5215297,5.417195,13.8779994587601,1.3587411981065949,0.04701009,0.41831717,8.782338,-1.4163028,-0.20722460309645008,-3.416392035897355,0.50232697,0.5103043,7.742973,0.22265084,12.592350959273226,1.6070579332594646,0.5456335,0.7136339,9.619087,4.2750382,4.755745991332849,-1.9173263611398779,0.5562844,0.26878303,12.970188,11.86734,10.346983920986785,-0.7631476221442828,0.2774164,0.74345416,5.167279,10.665261,5.236182968418884,-2.6010446296431855
3,3,image,0.5923225,0.49314705,12.987443,9.451256,14.370608079646379,1.0189310241277365,0.5654062,0.253904,11.575872,-2.6524336,4.099780291607117,2.3926726460308423,0.48186216,-0.00020150848,11.177173,7.558834,10.733240988372229,-1.0912074496506936,0.0033738036,0.37014675,18.710747,2.9804242,-4.809697247039189,-3.0828057022621542,0.5413447,0.49739656,7.5372667,0.06537361,12.348476923208946,1.4805219399264637,0.5308427,0.66055316,9.625993,4.601596,4.556044727907754,-1.687707668109757,0.56780046,0.06458649,12.2666855,13.466939,12.40018245681885,0.31556342709402097,0.05777074,0.69615746,5.804867,10.895201,-6.013580337044713,-0.40933873741620436
4,4,image,0.6208384,0.4132042,12.616811,9.645095,14.002858310592792,1.1435795269000346,0.47891444,0.26716718,11.118412,-2.5321598,3.4329495620218804,2.909109391618409,0.49485213,-0.032586947,11.224313,7.5365467,10.513700171694165,-1.1306147049616795,-0.03491814,0.26875994,18.713749,2.9876752,-4.95663323023583,-3.0792542592956234,0.64932305,0.32397094,7.132661,-0.25329095,11.35663341784843,0.9195445641847478,0.34580436,0.61315864,9.713631,5.774118,4.174977136709672,-1.2301925915862333,0.58047473,0.22517395,12.399734,13.299637,12.25737165033642,0.2831633329391286,0.20846497,0.6674372,5.7537155,10.861318,-5.976684285858732,-0.4642343020097156
5,5,image,0.609719,0.3887838,12.638844,9.623059,13.89898945973527,1.238498175158327,0.44748154,0.26579478,10.963409,-2.5007558,3.301884132208849,3.017409205058655,0.50737095,-0.1208026,11.393788,7.419286,10.268522364506111,-1.1063525502176488,-0.13502033,0.29165012,18.927372,2.738681,-5.328096751748478,-3.0896695137596164,0.6305665,0.30449083,7.1218514,-0.24907589,11.214820025628645,0.8502337966497594,0.3215998,0.6327387,9.793638,5.895305,4.1015996167258955,-1.1709773577930225,0.59888995,0.18519293,12.282474,13.444422,12.318583673718836,0.2831604551014789,0.16352713,0.6897304,5.761618,10.8666725,-5.997046261909837,-0.42549462232709
6,6,image,0.61723983,0.3270947,12.3784685,9.867617,13.435603505361932,1.5875962934788526,0.36917162,0.35578975,10.522102,-2.41842,2.986946001905211,3.323021278936913,0.5185069,-0.121338286,11.511964,7.3944774,10.155560170424266,-1.0954799342328903,-0.13822463,0.23144321,18.794485,2.8875136,-5.455287619882413,-3.0852201686320266,0.66523,0.14353256,6.8806634,-0.42893848,10.789437554924595,0.6903677966101599,0.14043394,0.68237734,9.872851,6.130042,-5.717838012523366,1.5384761957610575,0.60047376,0.14595126,12.240925,13.499711,12.385300783140092,0.3064729518426195,0.12527423,0.6523778,5.835015,10.900691,-6.007734498278769,-0.4146112476653155
7,7,image,0.5922442,0.32613125,12.171015,10.02152,13.266886762239581,1.7373517666187488,0.36141425,0.4044365,10.497819,-2.4321837,2.842685136569032,3.4635534566677326,0.5212832,-0.098585814,11.525145,7.2704988,10.196787886849274,-1.0917456524700035,-0.11302293,0.2843384,18.698101,2.99257,-5.552217608672176,-3.085998900282013,0.6769435,0.11070338,6.9160314,-0.37370527,10.715125987407447,0.6648663319481292,0.10415796,0.6723466,9.88265,6.054464,-5.762714209162365,1.523189424166369,0.6115748,-0.06680904,12.096589,13.743443,12.724574309896996,0.3127095320196431,-0.09312534,0.6197178,6.286708,11.02178,-6.184752980936591,-0.0420638897823309
8,8,image,0.6228358,0.24393478,11.974527,10.154464,12.888924816967688,1.9334627630558796,0.26814237,0.42400873,10.285038,-2.373814,2.634225328287573,3.697777019185271,0.5205928,-0.18032804,11.760485,7.385068,9.929205651287544,-1.049958915442273,-0.20446613,0.26166993,19.000692,2.6178167,-5.941550297871106,-3.0652333962468625,0.7077225,0.010241283,6.768488,-0.5109143,10.482412204622491,0.616136757062774,-0.013784675,0.5952357,9.78696,6.239082,-5.89873664215288,1.4488761198923423,0.59848106,-0.1605278,12.001309,13.938204,13.060265134563085,0.27949951923992256,-0.18406168,0.5973008,6.5932636,11.068875,-6.350620323416915,0.38849112645193445
9,9,image,0.64187616,0.19322507,11.8905735,10.203314,12.676109635060216,2.007378789192759,0.20957157,0.41079673,10.258675,-2.378385,2.5594923333954536,3.792228556231596,0.5217972,-0.168386,11.709843,7.306252,9.922680543637783,-1.045398737874918,-0.19159907,0.24679823,19.083593,2.5260997,-5.987351742500735,-3.0629237523221113,0.7148381,-0.040540658,6.682144,-0.5386267,10.295106174395942,0.6314988357827277,-0.08102443,0.5673702,9.907458,6.441567,-6.047429337760779,1.3163324771846419,0.5193293,-0.21571912,11.807359,14.28704,13.416402955375174,0.20163274551854787,-0.22281264,0.47197306,6.842539,11.100506,-6.559855595538652,1.0411185472412692
