,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.4628703,0.5044218,8.7842,9.938991,13.34053673843448,-0.5647932444534374,0.5768269,-0.10729623,16.664068,8.396417,7.485552910847459,2.533575800414658,0.40936512,0.42554435,16.376423,6.428615,13.524013132990726,2.750777087140153,0.46622187,0.2096623,5.5249295,6.3082805,5.956379998540446,-3.838409813113705,0.28710166,0.6844696,10.244404,9.509041,14.211736429079348,1.7450504802847284,0.7013432,-0.36769247,3.5206568,1.322774,6.219609185049035,1.7610505724211503,0.27026427,0.47348094,21.261768,7.739304,14.396807761575234,0.8549017556812935,0.56115663,0.43247253,28.035456,20.494375,1.6877200434523527,4.767562595162181
1,1,image,0.559391,0.45294592,8.643395,10.058062,12.984408030753006,-0.4706315207832799,0.5346629,-0.08444462,16.366287,8.351432,6.932797464059951,2.265552793509152,0.43634018,0.4124205,16.214373,6.6353984,13.345908089806295,2.646535423123218,0.45452,0.22882526,5.662198,6.3548346,5.593073078913884,-3.6675257882573504,0.3435086,0.6789142,10.2107525,9.59561,14.061575283064032,1.612194681291014,0.71029437,-0.2791409,3.6677144,1.1959034,6.125819001223441,1.5566120368442193,0.29504433,0.400994,22.115583,-1.2703644,10.651623880488758,2.7326168437254488,0.4807273,0.6511684,27.82596,20.175257,4.040694683352352,3.2546708383103997
2,2,image,0.53576344,0.49345905,8.4823675,10.141226,12.866543148506876,-0.2906771522657924,0.57587236,-0.21080947,16.328661,8.523525,6.649320336592139,2.416881156104172,0.4674837,0.33921537,16.207115,6.695022,13.198096747189286,2.566201537825354,0.3761497,0.19510564,5.633218,6.544627,5.3086120141848765,-3.542164661375444,0.49440497,0.58104944,9.895889,9.577386,13.76348762297639,1.3058425719137432,0.6448106,-0.24985376,3.9361355,1.291244,5.899376895539533,0.8501373707077818,0.314273,0.36971682,22.242445,-1.4411207,10.539725252891513,2.763916466817868,0.45549643,0.64584166,27.732594,20.125994,4.1634861241423895,3.185684825763553
3,3,image,0.5437795,0.5118086,8.457348,10.206696,12.817077643850928,-0.2861048143542655,0.59870994,-0.19964488,16.325047,8.59177,6.542915763097041,2.3873174575206058,0.47759357,0.32093406,16.097935,6.7104826,13.11755369937638,2.4088723864945343,0.35548124,0.13683715,5.48669,6.6148787,5.2673785591581135,-3.3566785874382337,0.5082042,0.59012747,9.796922,9.598325,13.68456220679102,1.2438760924013317,0.6593081,-0.24374288,3.9105136,1.2870722,5.850123915278835,0.706562272074895,0.3302051,0.406789,22.037695,-1.2090714,10.576008387683428,2.747522747049921,0.4861849,0.654787,27.78622,20.17466,4.124812902101153,3.2096162871317917
4,4,image,0.542387,0.50654274,8.43492,10.228853,12.80268950231815,-0.2632233689656587,0.5925017,-0.19466858,16.357874,8.347609,6.479238767411282,2.4178235071549454,0.46649015,0.34086782,16.088816,6.6297913,13.13252208731298,2.390178126908009,0.37690485,0.12637779,5.5257444,6.6406307,5.34571926846381,-3.289075132126099,0.49614677,0.5661262,9.727878,9.523768,13.694808905597815,1.1703235583511555,0.63107985,-0.2736428,3.9997945,1.21764,5.8509160368583695,0.6182130324681594,0.34374344,0.27160913,22.4721,-1.610539,9.272034932970278,2.2915049787057726,0.34980124,0.48284444,27.694702,19.752714,2.1837364571832185,-3.808279297189421
5,5,image,0.5540525,0.47851983,8.176771,10.292494,12.750183762760086,-0.209081123183402,0.56297755,-0.18319945,16.428213,8.658149,6.343247559828171,2.511206917566654,0.45480856,0.36884114,16.085659,6.6413555,13.12703941990221,2.3029718410316358,0.40723714,0.06901813,5.3390756,6.4922175,5.426487852906531,-3.151141883966219,0.49783707,0.5178755,9.501711,9.416069,13.616497558201864,1.075422445476757,0.5806303,-0.1845016,4.227743,1.3161374,5.798081344919103,0.46145376837051066,0.38008225,0.19757876,22.551968,-1.6592679,9.264996232854143,2.237132370250453,0.2668173,0.37610427,27.616484,19.63193,2.138031183816,-3.8253913416980425
6,6,image,0.5418687,0.43131444,8.258731,10.172252,12.648299330731982,-0.09003718819344031,0.5078674,-0.1961133,16.47852,8.89366,6.130469425246198,2.667757366847434,0.46515194,0.34808612,15.963406,6.8887463,13.024108782110671,2.308432276710353,0.38512912,0.07152312,5.4841895,6.722585,5.180840020290474,-3.2106185323755914,0.52852964,0.45862192,9.484497,9.385375,13.518556256975973,1.004275162974701,0.52234244,-0.124150544,4.199716,1.3454516,5.723412681143223,0.34116665247141353,0.36989415,0.30829832,22.177877,-1.3592379,10.428811005201043,2.736970252444433,0.3890688,0.6509191,27.700472,20.010681,4.196231250619252,3.1590529946443064
7,7,image,0.5787412,0.36145347,8.206953,10.121213,12.579105927407216,-0.054101163394340124,0.43191835,-0.18497431,16.452354,8.803424,5.99439363044038,2.7224823168258876,0.4787635,0.28172222,16.07139,6.9630094,12.741219368089482,2.208980069023021,0.31233266,0.028164156,5.3558807,6.8983283,4.764549991140345,-3.201420889297485,0.5433721,0.4015505,9.299713,9.287548,13.420968874478515,0.866117215269482,0.46125448,-0.1262015,4.3598166,1.4369763,5.598271686954488,0.21750190882847564,0.41387242,0.08724014,22.492262,-1.7463568,9.21769052823008,2.178475027215951,0.16069193,0.3782693,27.593393,19.725931,2.043709314744056,-3.8641124694018765
8,8,image,0.5750672,0.28308296,8.037295,10.138993,12.376974924764315,0.14055895126321052,0.34062764,-0.20425637,16.586246,9.1338215,5.769540658549951,2.8517240309679663,0.48224753,0.24618317,16.093122,7.168093,12.351412160743934,1.8866363217685589,0.27291307,-0.037916414,5.1664615,7.236244,4.200136712728355,-3.0420756189327127,0.5013243,0.29978997,8.913061,9.0226145,13.08513185031377,0.483060009225142,0.3469649,-0.053994827,4.5655513,1.5734622,5.2828972916114845,-0.04793540960621181,0.4488528,0.086375915,22.551062,-1.6811813,9.193067902169766,2.108693599725585,0.15294836,0.34769395,27.480589,19.56884,1.8884404350546882,-3.924086930086031
9,9,image,0.5731624,0.260425,8.015718,10.066619,12.152110316198183,0.27062000165711375,0.31441742,-0.18100241,16.652548,9.154812,5.586492318760837,2.9230559056991536,0.47160912,0.1820263,4.633019,5.312881,11.582964842316768,1.3879783816148674,0.20265983,-0.076188125,3.8382528,9.130033,2.4351514943284926,-2.7446108511038614,0.5204583,0.21853949,8.358148,8.660796,12.90465169828233,-0.16145312648175994,0.2604162,-0.08960036,4.8932877,1.8575407,-3.1695589377625053,-2.3065613018062074,0.4548453,-0.008464038,22.452688,-1.5355797,9.161730564839168,1.9639831170311468,0.05046819,0.29889116,27.365211,19.516188,1.6373442818923292,-3.9987298142149648
