,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.47135216,0.4703561,8.030163,5.0210347,14.557430807924002,0.14728337567878486,0.5310304,-0.22091427,6.6332536,3.1586413,6.677893658505462,3.417984036042794,0.40206614,0.46668345,10.709321,4.131757,13.054062527900188,-1.3902769778871413,0.5114701,-0.02871466,3.1442924,10.198339,0.7382343160775844,-7.192704749902989,0.28249833,0.7628297,6.861941,-2.222788,12.458728243316706,0.025477751594031067,0.7926769,-0.07659518,2.5899758,15.930856,5.536970724526161,2.0140197077192963,0.23298416,0.42734337,10.772895,7.647608,9.098727611263906,-0.6163378470476377,0.58510023,0.15131533,-12.81757,3.8050098,0.9498348845693881,-5.832962911473736
1,1,image,0.54272276,0.47854805,8.130291,5.081216,14.392389335242658,0.27944058968282076,0.5582628,-0.17991334,6.463632,3.0079155,6.451820044846681,3.250033647736029,0.42437276,0.45338336,10.643756,4.0668745,13.009282879141841,-1.4698121691861776,0.4989657,-0.024372783,3.0732732,10.155915,0.6096676142188177,-7.085999009543048,0.30396903,0.7029506,6.9609184,-2.334952,12.421385779956058,0.002878635640309582,0.73751736,-0.10782774,2.4954784,15.823663,5.486892878260397,2.04745237863449,0.3015541,0.6178577,12.942333,3.468329,10.122638961604459,-1.9215831525080196,0.690714,0.17659234,-12.55164,4.0226126,-3.4244491238910317,-5.6900218527024915
2,2,image,0.5609956,0.4496682,8.21836,5.015899,14.108750876235344,0.5032549800945857,0.5322824,-0.09669377,6.335228,3.1417522,6.090808771090035,2.9708763632486197,0.42553526,0.3676376,10.531481,4.2455316,12.919072826542294,-1.5031098879651452,0.40571564,0.0046164133,3.2457955,9.848148,0.4475709205159372,-6.925129090175689,0.41718805,0.6735351,7.0544386,-2.1974285,12.215096710788197,-0.14187482627959158,0.7278563,-0.13458785,2.2181659,15.696698,5.163542081136447,2.333163248855159,0.27134603,0.5889412,12.995659,3.417671,10.138428613845722,-1.9919164292381855,0.6725014,0.114419125,-12.327744,4.206333,-3.361605611863016,-5.740718108452126
3,3,image,0.57078105,0.4640081,8.306841,4.947691,13.995462709966326,0.45482260776915917,0.5519129,-0.093827456,6.384858,3.1031477,6.135888482773874,2.807156307344369,0.43337718,0.39943174,10.402106,4.1682177,12.914434243013101,-1.6117151050424194,0.44109327,-0.007476159,3.3025482,9.823836,0.36278599725873284,-6.8644076985798055,0.45674205,0.5515976,7.2720942,-2.0851421,12.017838689259392,-0.3553430831576543,0.60730565,-0.12519427,2.0234609,15.7118435,4.958851150315527,2.577478307279022,0.28749597,0.5846492,12.974801,3.390203,10.163054732946586,-2.042386071723435,0.66343755,0.13308498,-12.350054,4.183081,-3.3163605668939216,-5.7679627468748755
4,4,image,0.57454437,0.43545824,8.280391,4.7268105,13.832546768861835,0.45214358287506307,0.5200517,-0.047733888,6.428584,3.1706142,6.178009464085142,2.5403327934761277,0.4407158,0.40886593,10.1186495,4.166206,12.884580832069721,-1.71854446853535,0.45278695,-0.035909,3.3323693,9.739705,0.2257526647376075,-6.744499142615441,0.48140857,0.4333011,7.588902,-2.069039,11.645422492787759,-0.7731824888208342,0.49143144,-0.24546663,1.9340963,15.662385,4.640295468595455,3.1066963629913285,0.45430222,0.5557391,13.108685,3.132834,10.443612392516814,-2.4188950013715016,0.5947232,0.17030351,-12.094532,4.3701596,-2.528574264021017,-6.146462558829948
5,5,image,0.59450436,0.35308912,8.022196,4.60795,13.566236575805144,0.4038052503314912,0.42710924,-0.036181018,6.6437726,3.3270915,6.324826637294404,2.165260490085625,0.450738,0.3715974,10.197042,4.252838,12.795933191913068,-1.7987140407130155,0.41242728,-0.040638305,3.4280047,9.610553,0.12334252446118363,-6.63488733574584,0.49527082,0.42206755,7.7026467,-2.0140347,11.454456351685717,-0.9326754570355744,0.48029658,-0.24129136,1.6137139,15.535346,4.450748346712511,3.393310254769265,0.499889,0.53452533,13.17709,3.06576,10.551716693346005,-2.536438577131855,0.56109756,0.21024369,-12.055777,4.361477,-2.355988064560185,-6.201055198829464
6,6,image,0.57915115,0.34782287,7.9737573,4.5360413,13.547993990423121,0.3313259353726338,0.41922256,-0.05837293,6.7340236,3.4366977,6.3387204576079625,2.120815621950462,0.46649122,0.3041392,9.952987,4.3264713,12.624857294253903,-1.953072792860388,0.33810836,-0.030700792,3.4384592,9.513898,-0.034754403302170694,-6.458093773327337,0.5205622,0.36555398,7.8074656,-2.016292,11.287065911213206,-1.0676789881347433,0.4195059,-0.23701602,1.5590756,15.602316,4.323491096434507,3.5856742622889257,0.44797328,0.4594053,13.168867,3.067007,10.596210001628814,-2.6029413254999576,0.4985784,0.20738353,-11.917784,4.4699154,-2.2489269420366567,-6.213807840914961
7,7,image,0.58877116,0.35084334,8.082071,4.5128655,13.559230614294105,0.34239221648440543,0.42423597,-0.049814608,6.718664,3.3872116,6.355662816051077,2.1202610064256824,0.48714077,0.26122776,9.85022,4.36631,12.421067062595244,-2.2070016195645854,0.29061824,-0.08168329,3.488266,9.309036,-0.2713398035260518,-6.207187258541554,0.5200968,0.2834095,7.9934464,-1.9021007,11.01964569953175,-1.2389826183388453,0.33487645,-0.28149435,1.3778992,15.504297,4.031354996955859,3.996444059223484,0.41995442,0.27674267,13.2200365,2.7373834,10.804490805795856,-2.7692369004150974,0.31827864,0.24970786,-11.893857,4.6314893,-1.995801383705744,-6.205181544519951
8,8,image,0.5956803,0.2992706,7.922119,4.5393963,13.35246821451295,0.2432927859390096,0.36389896,-0.07981652,6.856209,3.5348172,6.412311611355599,1.9084996138374342,0.47617412,0.23280275,9.6746025,4.4946694,12.193399935391607,-2.404504091925893,0.25952134,-0.07694332,3.5340946,8.974288,-0.6063813768883054,-5.8272199892705085,0.52740735,0.18653828,8.127713,-1.9238658,10.784831921734321,-1.3525456662167963,0.23088166,-0.30457163,1.3216963,15.474521,3.7791682613335817,4.323044436341448,0.48878258,0.4158878,13.26887,2.900076,10.688889005208775,-2.7044646551171447,0.44141904,0.326744,-11.837903,4.4005456,-2.161803900643998,-6.238814405095193
9,9,image,0.59872895,0.23519117,7.4990263,4.367676,12.966983913554452,0.024500144919760426,0.28724742,-0.1151719,7.133218,3.9397414,6.653527485980882,1.0856270436764466,0.4752198,0.2074204,9.504134,4.6613326,12.072964557597059,-2.493383607632709,0.23127168,-0.083664015,3.628051,8.836187,-0.7327048478867388,-5.681147952528066,0.51006126,0.16206405,8.2605505,-1.9129727,10.666703157476986,-1.3783862278947716,0.20499259,-0.28954035,1.0773302,15.367792,3.6186581309924413,4.490828797542416,0.4510889,0.36578935,13.113545,3.04318,10.706944790943686,-2.692227594260844,0.39005828,0.2734287,-11.835502,4.4907207,-2.0992730632875674,-6.218949881805425
