,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.5426850096607158,0.26513182705210714,9.042252,7.836011,13.674725634537207,4.7589484633042485,0.3141812858783601,-0.06494126156248246,14.906612,30.393984,7.83634663897278,-4.5427458850091496,0.42723253008357936,0.1877309353685053,10.565949,3.9190156,9.60048689818327,4.286811926329808,0.2130101263909046,0.18726957712944725,-3.4923246,-10.667145,8.439513666702831,-1.8727005259820702,0.4295148716010107,-0.039864905961428186,9.609862,7.7074223,13.128928016741892,-2.927501587333875,-0.008152719010374796,0.3166694790999793,14.37691,11.143348,-5.47099776513918,2.857280940898522,0.07214693583904583,0.3083313218067312,9.483276,8.564821,6.98026650767522,0.8349630842161104,0.41027988108521074,0.19235543224007082,11.622297,-3.5123005,5.80252321390056,3.6505588008011456
1,1,image,0.5250803928942149,0.3564643038341237,8.852197,7.5938344,13.77039048679152,4.819638097453774,0.4378357957392965,0.07387655985603085,15.086559,30.279137,7.423357979726541,-4.689885784843459,0.4211209488577481,0.21701943864786563,10.597462,3.9174914,9.605466126120163,4.207409362887272,0.24462820480204236,0.18699532672046149,-3.5867453,-10.726945,8.342685479128006,-1.8272049863681452,0.4750095075723236,0.0029663779333239776,9.3868065,7.748513,13.775733243497225,-1.4374155908174442,0.036893845986526216,0.4226477786440488,78.87812,13.782506,-6.4604734927543745,-2.2662901748440394,0.3110002983541493,0.218646576608344,9.278052,8.520758,6.968436921223893,0.659523717221794,0.2681519107201791,0.3267367235602804,11.444339,-3.4182315,5.496265841913813,4.15076616041873
2,2,image,0.513787457857339,0.3506004330761717,8.965201,7.4831057,13.762984123028454,4.818165946348406,0.42515031062538855,0.04477066380215784,15.176428,30.177795,7.370460666956237,-4.686563741656853,0.4314116430176689,0.2508504729526887,10.893091,4.115255,9.644534980484758,3.8838854706792545,0.27990189646477137,0.05049924121157213,-3.629588,-10.967701,7.781499074767906,-1.5816865092324648,0.5062866962239098,-0.13406125525292106,9.976859,7.978897,12.374808302826251,-3.2452538562476554,-0.12696730709230616,0.3292427837283883,14.594261,10.997496,-0.3171914670172438,-6.7470847665547335,0.29484091199243245,0.2392119939996836,9.232068,8.487104,7.0271225789265594,0.6526618239391535,0.28352530274996895,0.1847727158195643,11.334178,-3.36669,5.4996329986619665,4.140662519637392
3,3,image,0.5288302277334052,0.3298094530314177,9.153753,7.5355344,13.639643956811344,4.7347893424236105,0.3891990399156971,-0.044235685140205594,15.114686,30.383242,7.354741660621103,-4.453070103409263,0.43364473692839933,0.27210670785619295,11.069979,4.225731,9.675570473608607,3.699789152437079,0.3030401612842609,-0.009987597584003652,-3.558252,-11.1382065,7.432130199944698,-1.3495968928383113,0.5197825672183122,-0.158599144091299,10.162754,7.9452057,12.219364120961888,-3.2630674407810303,-0.1629709338995283,0.2303317553244965,14.621503,10.957301,-0.5129227248984974,-6.696236022921886,0.30012956881066294,0.357330636994594,9.838374,8.323276,7.478879766002759,0.5875727891581559,0.3853495964603578,0.17553866248294248,11.752955,-3.2701952,6.1453561493766005,3.2150899630880696
4,4,image,0.5520380731398261,0.30250842041408355,9.319768,7.804532,13.42615057264909,4.573885664144309,0.34730985110601553,-0.12554305963411774,14.973454,30.809004,7.348048946191252,-3.902405305109001,0.4420818506728043,0.2575868052793531,11.191685,4.218175,9.707893849280977,3.5645994640675953,0.2868673072778381,-0.03017987863422425,-3.6418402,-11.345032,7.228167841204999,-1.278295228290537,0.519839212028343,-0.20754339469998898,10.524254,8.096521,11.936650927174119,-3.0766977090600256,-0.2225973478884228,0.1583855490712742,14.842889,10.798784,-0.8312895833102559,-6.567546391248472,0.32488485812233237,0.3428211343557612,9.742302,8.429459,7.55485666675372,0.5909982779267494,0.36086153059540615,0.19548378066783306,11.798963,-3.279703,6.1290653327382865,3.17088089528558
5,5,image,0.5759735689205951,0.22561271127154703,9.69335,8.097541,13.002479712035452,4.249605786155051,0.24581708818697695,-0.204518924218408,14.774004,31.178452,7.087131061766575,-2.3098979866404665,0.4576595172385108,0.23952801836669135,11.040489,4.4838095,9.747572782188263,3.432664438173505,0.2668692676341289,-0.06322095853233611,-3.522644,-11.392592,7.045904207416783,-1.2409070007247773,0.5336601911623654,-0.25562045895464663,10.373772,8.099123,11.90339241198546,-3.023593105550778,-0.2812884658917537,0.1527038981132763,14.894496,10.658878,-1.1631842390780804,-6.45121030785891,0.31542984501548366,0.35662265344432964,9.792366,8.339877,7.613663663341193,0.5832267549604477,0.37515315782368464,0.1547456831661586,11.850664,-3.349291,6.156540994099651,3.091649414151356
6,6,image,0.5789541289810018,0.1942072727516717,9.981017,8.31888,12.769505666394515,4.067827120033586,0.20092720347542675,-0.2697722886522752,14.750734,31.42318,6.979021887673631,-1.8945464747228011,0.46400427378065984,0.21909672556368168,11.03258,4.658094,9.809214595001361,3.250357728351463,0.24403124826597805,-0.06549533465134044,-3.3829172,-11.611966,6.799885862519375,-1.1823325859449267,0.5379915972088155,-0.24328789664785966,10.457774,8.273392,11.832226393742909,-2.8329194170302556,-0.2717745471994711,0.10356905313000211,14.942354,10.537554,-1.360621170430139,-6.360926528752362,0.33251725092342815,0.4329586874321214,9.67815,7.7205405,7.934858950898663,0.5402229649804153,0.44287884074099915,-0.0027251193160924042,12.384028,-3.6448565,6.2338601443482755,2.351162101915922
7,7,image,0.5824109213109919,0.17973110186363472,10.101,8.388711,12.72284396507091,4.012700907260439,0.1830966682968984,-0.2709377981170947,14.667635,31.530487,6.959022755263319,-1.7784154680950282,0.46468346451162107,0.21023912616728663,11.002134,4.659599,9.835737698900115,3.161475995253322,0.23417341382695156,-0.07008739904078669,-3.4048595,-11.574382,6.671104516695757,-1.1241490498767388,0.5427179885719763,-0.223017141618209,10.437541,8.566158,11.777961582881758,-2.64630664908806,-0.2521948712953182,0.07693256740555644,14.998237,10.351871,-1.8253295694574831,-6.118136847960363,0.3306128861589852,0.4416270261234521,9.647878,7.7832203,7.946459802050359,0.549785524705122,0.4538596358717313,0.02995734519121068,12.362358,-3.6803691,6.246262072242563,2.2639524169366934
8,8,image,0.5953626244064839,0.13204005634582278,10.183261,8.485725,12.533983320192403,3.846408466952297,0.12689990487696465,-0.2580301125157188,14.578756,31.75776,6.8711318616983865,-1.4936765844309705,0.4776046106646878,0.1529749163928076,10.926001,5.0153737,9.952236092846135,2.8217262222126593,0.16940499205651197,-0.09163252027346958,-3.1973488,-11.898726,6.162012055626964,-0.981917646717826,0.5528872182132921,-0.19060130069757278,10.461051,8.671521,11.799134383426923,-2.4438048367280594,-0.22074451202513246,0.04091977753465884,15.051869,10.151151,-2.0678346618586945,-5.9679261955060525,0.349290863814286,0.36744929861459913,9.652937,7.749338,7.97979182951998,0.5351863740392206,0.3722493397320695,0.011496262371910784,12.202516,-3.756855,6.2190018949670165,2.3544634951650214
9,9,image,0.604654557979461,0.10953190677024424,10.327853,8.652167,12.458557759285396,3.7559435422586387,0.10038954682376165,-0.23824007966077093,14.496896,31.873163,6.773607871584021,-1.3549799870354076,0.47570023513249,0.15219745049635297,10.95179,5.187092,9.977062997066591,2.7905796132886103,0.16858143608886553,-0.0735858925981647,-3.1898098,-11.959416,6.06156228748526,-0.9078364327662853,0.544978695853546,-0.20500577810698603,10.35977,8.770781,11.752968516483874,-2.3664264076370243,-0.23516740601876346,0.04609762927782958,15.055878,9.931918,-2.181853890663874,-5.882215608414087,0.3807405121172755,0.3880639330829944,9.414001,7.669015,8.149059831438796,0.5360019723293378,0.38897474213919797,-0.03197269566013847,12.478897,-4.1372705,6.039590498134954,1.8788383761657603
10,10,image,0.6086199291784634,0.0791659801724242,10.43505,8.7730875,12.293799873910208,3.624354584281459,0.05999921238903474,-0.27434304293314726,14.456465,31.97758,6.651976847911422,-1.1331452613456356,0.48376646645659477,0.11809987866991736,10.923282,5.4819965,10.082730774299453,2.5130207845922707,0.12980184762024652,-0.07043911675546508,-3.0560355,-12.24912,5.689968790693859,-0.7440905900738782,0.5485190535030329,-0.18874568370607508,10.391237,8.929086,11.748027111564227,-2.293361638122574,-0.2183113412727371,0.03671640929419264,15.089903,9.981108,-2.3300365132688565,-5.7579835242556285,0.3806962331824099,0.3737489554446129,9.372321,7.490797,8.18277765820409,0.5264511230326443,0.37322865822348694,-0.04635348064923409,12.43825,-3.9589663,6.053801332092686,1.8930706047400454
