,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.21810384,0.5307562,11.50089,6.5305266,12.69021334987044,4.975274030297657,0.6101114,0.57191855,-2.5301325,11.451903,0.9152545236330483,-1.9238050151184412,0.29698062,0.35174885,10.520682,3.6160994,13.532796536210451,3.1224233942199056,0.42168653,0.16938575,14.414766,-6.9379053,1.0807556847514261,0.1452116886633189,-0.122007936,0.1691927,13.125073,-6.310829,2.637685825627412,-0.13090473420689108,0.48738348,0.7438157,12.446542,8.548561,1.1089812957289071,1.9505986399102762,-0.26841256,0.2488179,9.685657,2.5041268,1.0184050271671325,1.8512170661415968,0.6268721,-0.45097876,11.525948,3.148302,0.5306152427148372,-3.0695947200857923
1,1,image,0.23907088,0.5508103,11.531347,6.5919867,12.690241929134375,4.96155643567342,0.6269559,0.5482848,-2.5281134,11.554804,0.9058570811875519,-1.9138704840017497,0.29097655,0.34402105,10.49892,3.6283834,13.534078243193303,3.124133402341688,0.41403997,0.21811698,14.279414,-6.894969,1.080449650483814,0.14502875462743667,-0.086573094,0.27162617,13.255242,-6.466061,2.7628686474841544,-0.13574547070756524,0.5367657,0.7197645,12.40137,8.630736,1.0384390581503706,1.9675650315230162,-0.2982756,0.22734646,9.830141,2.6993365,1.0329860002059166,1.8669618406388497,0.6250094,-0.4551757,11.390611,2.9999118,0.5368986049302932,-3.075152360098309
2,2,image,0.29223004,0.5647859,11.429287,6.4443674,12.694198207767744,4.902395353428763,0.63491225,0.44637024,-2.4462469,11.486796,0.8614154619710196,-1.8748362128147897,0.29439813,0.34342614,10.568754,3.5983896,13.520040891688154,3.086893668008124,0.4108093,0.2089801,14.232641,-6.906251,1.0311963462311478,0.14532035562195234,-0.055386618,0.48363376,13.3610325,-6.599938,3.4453019566462815,-0.16204532356848186,0.6656144,0.6131487,12.383058,8.505879,0.7598175747485595,2.0249315553686777,-0.29342455,0.25317273,9.723034,2.5369184,1.1099345190730174,1.93295732568255,0.6368041,-0.47199896,11.433437,2.9887564,0.4925454737337193,-3.039789912573726
3,3,image,0.34385458,0.5300929,11.527949,6.556485,12.698608158825392,4.864153487555399,0.5994641,0.3972792,-2.5509012,11.471683,0.8352806492091288,-1.8500376611173095,0.33478618,0.37362772,10.66226,3.6266935,13.453990419651351,2.9128497694137763,0.43280092,0.18504156,14.181801,-6.9467664,0.7677273105382775,0.1451150073199797,0.037553117,0.6026783,13.4606695,-6.7298875,4.085004062097454,-0.18670472587370726,0.72849566,0.4930193,12.493792,8.374424,0.4539152882772712,2.0749952755562,-0.22848286,0.249502,9.693584,2.544597,1.1916107462899823,1.9998818362330297,0.6122901,-0.48290876,11.506035,3.0730388,0.48930078975977437,-3.0352705817927
4,4,image,0.39051774,0.50734735,11.551779,6.5657215,12.705517472817359,4.7847247834911055,0.5776559,0.34833598,-2.4916258,11.553844,0.769878449137612,-1.786115352341843,0.38600203,0.3887304,10.801017,3.53172,13.357629179500893,2.6543597815262867,0.44220102,0.15945913,14.41094,-7.1269836,0.3506415900654969,0.1429260067858295,0.12226534,0.65912646,13.512015,-6.78417,4.355830720499057,-0.19700867550332124,0.7602854,0.42833722,12.572942,8.262642,0.25550319126391074,2.099636884198011,-0.18039112,0.3061285,9.681227,2.502497,1.3823145918954678,2.1637640832988354,0.6286077,-0.48296562,11.449908,3.156224,0.4397477209576353,-2.9951123713205043
5,5,image,0.4273185,0.49841353,11.653264,6.7722726,12.721748416153448,4.595445273265656,0.5752153,0.2524976,-2.5638669,11.86958,0.5877417161572315,-1.6144657511492184,0.40956426,0.38556325,10.823598,3.7727041,13.293176556020702,2.4812679415175043,0.43645558,0.1157599,14.383032,-7.081689,0.09274002934512804,0.1409521423651988,0.18150762,0.659197,13.559527,-6.8567047,4.4557121553029555,-0.20087168382302592,0.75104743,0.38716298,12.575755,8.327195,0.17615184360218591,2.1068367448682315,-0.16697562,0.33969232,9.767932,2.2757168,1.5353280637071622,2.2893380367709777,0.64593464,-0.47665554,11.55794,3.3826928,0.4116101181299488,-2.9705845663737067
6,6,image,0.4674372,0.48013812,11.728231,6.841275,12.739091377291283,4.3742116581323,0.5676081,0.16237247,-2.506517,11.992308,0.36610230383235104,-1.3981143225975239,0.41396564,0.3725126,10.773114,3.7944221,13.267798795858294,2.414946811205665,0.4215766,0.10523896,14.451767,-7.141106,-0.014949590614021723,0.13998561463254955,0.23285572,0.66963786,13.704381,-7.01213,4.554747246732552,-0.20459679220947818,0.75466365,0.33989498,12.714388,8.520738,0.07791103411774261,2.1148028938635557,-0.141623,0.38322285,9.805917,2.201104,1.6218575824518113,2.3634243903202643,0.6628738,-0.45610276,11.576928,3.4555428,0.3741420119756875,-2.93935834998028
7,7,image,0.5191357,0.4033076,11.834877,6.959251,12.762282765516005,4.081546785651256,0.48810726,0.069624804,-2.559112,12.089217,0.0698377024627926,-1.1098823494061065,0.42549106,0.36555335,10.811948,3.909051,13.239768567882932,2.341532133372025,0.41233185,0.09999582,14.574458,-7.147392,-0.13104014083720666,0.13905267656998538,0.26933578,0.67786694,13.678962,-7.0758977,4.675344809927723,-0.20908976133983184,0.7561511,0.2701793,12.774788,8.478103,-0.05137292830160541,2.1210501954536833,-0.101241276,0.44260904,9.9045515,2.1353269,1.7038114115214253,2.4314202135875593,0.68814343,-0.43469778,11.612528,3.5789309,0.32927192698332025,-2.901496929229068
8,8,image,0.5415104,0.37408063,11.899196,7.0330133,12.778440082697468,3.840244413233227,0.46318448,-0.0025506224,-2.5691757,12.254395,-0.2206770751861233,-0.8390765791776511,0.4274372,0.35369632,10.9233,4.029371,13.224519231634902,2.300147292139146,0.39937285,0.08946251,14.698556,-7.020242,-0.20235693101767624,0.138349094767479,0.29062846,0.67480695,13.666103,-7.190941,4.757840526278503,-0.2121511826574621,0.7499683,0.22210643,12.7718315,8.595619,-0.1440850545723344,2.1235652733722747,-0.06159128,0.48657262,9.995099,2.0582767,1.805464088738562,2.5146517175713106,0.7000906,-0.4004243,11.493883,3.55504,0.26573604386345745,-2.8454609947304466
9,9,image,0.56014395,0.35618475,12.042281,7.192774,12.792082899380574,3.6480558016689093,0.4503948,-0.065964244,-2.5244474,12.427442,-0.4744730784478554,-0.6069373222079653,0.43029094,0.34905326,10.937725,4.037125,13.213374037914567,2.2710674692295854,0.3941745,0.07713525,14.684035,-6.9814563,-0.24821391734890236,0.13792931174490775,0.316434,0.6625632,13.628174,-7.15395,4.852951962037621,-0.21562382711503392,0.73465765,0.16702737,12.829565,8.672011,-0.25691589984599056,2.1246453918944925,-0.0283982,0.5101573,10.067168,2.0169635,1.8862610860427018,2.5795750629133165,0.7003697,-0.37383702,11.665304,3.7927823,0.2084072131363811,-2.7938588944769442
