,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.51548046,-0.3380059,7.4904575,2.4490292,12.395304266255248,-3.0365166191628417,-0.341986,0.26031002,0.123944096,-4.6792297,-8.249189818014965,3.433895688231388,0.46313503,-0.244734,4.2177773,10.096987,12.313112411393158,-5.0536645550915,-0.2651935,-0.10207778,9.798739,11.119325,-7.0253717835056975,-5.200760096167196,0.14178085,-0.3873685,20.225386,2.8425794,9.34141716796541,-6.054307297075399,-0.30206183,0.52809346,15.022779,0.30120516,-8.745529081256613,4.525337729868325,0.06887621,0.43335894,13.853372,1.9686102,7.278668125759723,9.055630792385282,-0.2794126,-0.36052755,1.8837633,4.8039875,-10.389734370164609,-1.5681124995038052
1,1,image,0.5113525,-0.34146866,7.5094385,2.4293969,12.395886680397595,-3.0481962630296984,-0.34430993,0.27225167,-0.003518987,-4.8027635,-8.261066824906063,3.436587370562552,0.4631887,-0.24364662,4.184458,10.128191,12.313210508162236,-5.0582317078271055,-0.26400226,-0.10036304,9.820486,11.039142,-7.029989172293286,-5.203018742410573,0.1602987,-0.41922787,20.311642,2.8391578,9.36577564109761,-6.003625483815388,-0.3283297,0.5403152,14.932291,0.21340829,-8.681893671212217,4.519298711075337,0.067332394,0.42888138,13.777712,1.8996553,7.276336552374294,9.061271726833015,-0.27646953,-0.36883718,2.0843863,4.6586766,-10.394798001752083,-1.5683703032245297
2,2,image,0.50592464,-0.3435624,7.6143503,2.5267222,12.39586749189914,-3.0769927786433526,-0.34482953,0.27995956,0.11385701,-4.7213492,-8.292967586492509,3.4480988330965237,0.46298176,-0.24883716,4.160383,10.150099,12.31923999902501,-5.0114217286942075,-0.26968527,-0.1083377,9.845227,10.978604,-6.98348956633809,-5.180091593962405,0.18251479,-0.46583146,20.419035,2.8810096,9.410784597424454,-5.914395050004147,-0.36810172,0.5557694,15.046077,0.32155076,-8.552165687805106,4.5036806122035955,0.06776354,0.4310199,13.678495,1.9674164,7.277234731857511,9.05977409841132,-0.27794018,-0.36829498,2.0740175,4.6679115,-10.392080521210886,-1.5682584722306412
3,3,image,0.5029362,-0.33815646,7.5806637,2.4766934,12.396313847086919,-3.0929353405031654,-0.3381463,0.26841205,-0.06921428,-4.610444,-8.311302185596816,3.453759372790335,0.46330673,-0.25056314,4.044598,10.271362,12.324061042820217,-4.978145848958916,-0.27164042,-0.10185167,9.866614,11.068989,-6.953989783963022,-5.165918041138968,0.21038194,-0.49949858,20.414328,2.7400627,9.451993688872527,-5.826668709456094,-0.399568,0.54104847,14.988849,0.26895037,-8.418469121949826,4.4828065137731095,0.0697153,0.4277893,13.735273,1.800692,7.275114852453048,9.066217285654023,-0.2745938,-0.3741261,2.0343544,4.644739,-10.399570221632011,-1.568927849776532
4,4,image,0.5054895,-0.34744492,7.5826254,2.466903,12.39526173341697,-3.0071236466657063,-0.34909898,0.2547817,-0.018569002,-4.8124475,-8.20856717948182,3.4221926615761387,0.46441936,-0.25218517,4.0168962,10.28621,12.329433667715428,-4.9398623780233235,-0.27360418,-0.10085424,9.713579,10.959162,-6.9160625749218205,-5.146864239250354,0.22600548,-0.51737636,20.460386,2.7377975,9.481617540064676,-5.763264932866842,-0.41560903,0.5517089,14.960969,0.23722968,-8.319515460710377,4.467112459443577,0.07030807,0.4333771,13.822449,1.8658465,7.274457042133038,9.066199925267245,-0.27860808,-0.37056,1.9959173,4.694602,-10.400124468941371,-1.5691557412233095
5,5,image,0.5116116,-0.3504497,7.4143744,2.2975807,12.394818565684929,-2.9730070085247693,-0.35447228,0.24418308,-0.03441047,-4.9239674,-8.169606175260675,3.4095681847878856,0.46304888,-0.24993873,4.02725,10.265758,12.333340598168167,-4.913770907286713,-0.2708731,-0.106738016,9.901112,11.11532,-6.890770057832504,-5.134362472104911,0.24187624,-0.5383806,20.435442,2.6186016,9.509166451984706,-5.70362351386325,-0.43663034,0.5408449,14.904528,0.18594147,-8.228909768195205,4.453096373551607,0.07354951,0.43590897,13.787042,1.7334476,7.276171116408149,9.061536691147694,-0.27907297,-0.37858066,1.9685357,4.759982,-10.39127208136238,-1.5679322652655927
6,6,image,0.5073843,-0.35594475,7.3354926,2.1405344,12.394597813428007,-2.969120053430911,-0.35906783,0.25253108,-0.06993194,-4.987153,-8.162511278353177,3.4067010742772235,0.46506122,-0.25634462,3.8412697,10.416425,12.34179099255996,-4.854940559249489,-0.27830058,-0.098379254,10.00832,11.2921095,-6.83627180335356,-5.1075180620615885,0.23902088,-0.53339577,20.307173,2.617461,9.544552712835587,-5.628343949551944,-0.43236366,0.51532125,14.698745,-0.007969744,-8.118889762923306,4.435709597986087,0.07396786,0.44693005,13.808448,1.6543626,7.282870954240635,9.042318677162365,-0.28746006,-0.37363374,2.0168371,4.8901134,-10.363184170179753,-1.5665689059549937
7,7,image,0.5186769,-0.35829863,7.245646,1.9632313,12.393712972135038,-2.8730949478248573,-0.36570817,0.2316796,-0.1292438,-5.2618394,-8.047254202051104,3.3715441658711143,0.4606835,-0.2597293,3.390285,10.699355,12.369579396241214,-4.662417819662475,-0.28128597,-0.101244465,10.226097,11.657673,-6.650498511130814,-5.015581059498306,0.26061603,-0.5431171,20.296488,2.4441302,9.57455033982613,-5.56521287631064,-0.4434304,0.50127596,14.680834,-0.011106346,-8.03196007487789,4.419616345928539,0.06557866,0.44580087,13.776028,1.4929844,7.290574493170732,9.019585036646607,-0.2902414,-0.3596363,1.9798194,5.1719346,-10.333183497694264,-1.5639036110267266
8,8,image,0.5022968,-0.36794928,7.349731,1.9474735,12.394525733360602,-2.9549140348949017,-0.37035987,0.26955998,-0.1906912,-5.079533,-8.138151569700574,3.399704068149588,0.4660003,-0.25234774,3.5271685,10.607082,12.36134914779057,-4.718482383565487,-0.27398217,-0.10166317,10.161221,11.548669,-6.705589551089154,-5.043022562755067,0.25871176,-0.53857136,20.221893,2.315456,9.597391181842605,-5.516577605073882,-0.43913442,0.4901879,14.472288,-0.18327296,-7.964466661940976,4.410332636957033,0.06985969,0.4498508,13.759077,1.3902597,7.293189184958813,9.010467098505128,-0.2914288,-0.36786437,1.9707297,5.224273,-10.317079699855187,-1.5624139278691254
9,9,image,0.5208586,-0.36802465,7.202957,1.6417816,12.392654522371183,-2.7382276651124293,-0.37751034,0.21184872,-0.24913083,-5.5397797,-7.892349638361485,3.3237152733188853,0.46349096,-0.2596761,3.1250198,10.906172,12.385177281263985,-4.551061870369122,-0.28168315,-0.102213115,10.447184,12.107195,-6.544883851456189,-4.964036089590586,0.28300455,-0.5336188,20.193804,2.2915342,9.628242737426463,-5.450288497814288,-0.43684924,0.46194294,14.45072,-0.20235972,-7.87969625482409,4.396352482741972,0.073103376,0.4459216,13.754854,1.3599825,7.293174309370701,9.01121763579034,-0.2871635,-0.3590518,1.9863755,5.2914968,-10.32133956479532,-1.563223936946181
