,emb_id,data_type,CLIP_PCA_x,CLIP_PCA_y,CLIP_UMAP_x,CLIP_UMAP_y,CLIP_TSNE_x,CLIP_TSNE_y,CLIP_nogap_PCA_x,CLIP_nogap_PCA_y,CLIP_nogap_UMAP_x,CLIP_nogap_UMAP_y,CLIP_nogap_TSNE_x,CLIP_nogap_TSNE_y,CyCLIP_PCA_x,CyCLIP_PCA_y,CyCLIP_UMAP_x,CyCLIP_UMAP_y,CyCLIP_TSNE_x,CyCLIP_TSNE_y,CyCLIP_nogap_PCA_x,CyCLIP_nogap_PCA_y,CyCLIP_nogap_UMAP_x,CyCLIP_nogap_UMAP_y,CyCLIP_nogap_TSNE_x,CyCLIP_nogap_TSNE_y,CLOOB_PCA_x,CLOOB_PCA_y,CLOOB_UMAP_x,CLOOB_UMAP_y,CLOOB_TSNE_x,CLOOB_TSNE_y,CLOOB_nogap_PCA_x,CLOOB_nogap_PCA_y,CLOOB_nogap_UMAP_x,CLOOB_nogap_UMAP_y,CLOOB_nogap_TSNE_x,CLOOB_nogap_TSNE_y,CLOOB_LAION400M_PCA_x,CLOOB_LAION400M_PCA_y,CLOOB_LAION400M_UMAP_x,CLOOB_LAION400M_UMAP_y,CLOOB_LAION400M_TSNE_x,CLOOB_LAION400M_TSNE_y,CLOOB_LAION400M_nogap_PCA_x,CLOOB_LAION400M_nogap_PCA_y,CLOOB_LAION400M_nogap_UMAP_x,CLOOB_LAION400M_nogap_UMAP_y,CLOOB_LAION400M_nogap_TSNE_x,CLOOB_LAION400M_nogap_TSNE_y
0,0,image,0.5139322,-0.370162,6.563459,12.716541,12.714933383678666,-4.11947844207914,-0.37163296,0.25562274,12.5545,-0.9453487,-9.549852126666979,-2.114064485990733,0.4879702,-0.2185201,18.813488,3.1260521,12.156173793320638,-4.1459159922271445,-0.2406316,-0.1860362,14.389582,6.9322486,-9.935157578552767,3.866782191811038,0.2179592,0.5181225,12.135998,-2.8498976,10.972383190089385,6.201166506386153,-0.43488383,0.48747104,-5.721006,14.904992,-6.558579016111831,5.642323561167107,0.20381382,-0.5009078,5.4324493,8.4761,11.857276106046033,-6.557227707320676,-0.3344476,-0.32573235,10.102976,4.3342924,-8.686822851043054,-4.905352726149791
1,1,image,0.5182567,-0.37920132,6.4652133,12.775057,12.712015918436935,-4.0803593662771975,-0.38322943,0.25736496,12.547766,-0.9494503,-9.504452871321133,-2.10303116120479,0.48637566,-0.22135964,18.881062,3.1919997,12.156649252094326,-4.142290391292211,-0.24337299,-0.18490948,14.420858,7.016347,-9.929378574797116,3.8641142466858107,0.20905887,0.5260025,12.087633,-2.8587735,10.975940225971272,6.184074937515341,-0.44092113,0.4863921,-5.6746593,14.943,-6.539169721958257,5.631401530937233,0.19240609,-0.50193155,5.403363,8.55833,11.860216508165932,-6.5132042157741985,-0.33751217,-0.30791003,10.160605,4.2124367,-8.64218820889956,-4.882663457763856
2,2,image,0.52036667,-0.3886487,6.570689,12.855461,12.710468850458566,-4.055731704828077,-0.39435253,0.25839436,12.532641,-0.9635599,-9.474159402183245,-2.093995814084551,0.4892728,-0.22014025,18.977684,3.2867575,12.155648183643507,-4.131509366858717,-0.24279323,-0.18508935,14.303938,6.943138,-9.91847979040671,3.8564668229149004,0.20570561,0.5517925,12.135146,-2.8906047,10.986829586892265,6.131330282393399,-0.46187708,0.5192593,-5.6226797,14.969989,-6.47809886759805,5.597257861901088,0.20420517,-0.5044471,5.4197493,8.51279,11.858867437838985,-6.536701933717819,-0.33779755,-0.324636,10.069012,4.276926,-8.66375833065458,-4.893173025598547
3,3,image,0.5227815,-0.3935637,6.4742937,12.941633,12.706017368989569,-3.986281924436185,-0.40091315,0.25688386,12.452796,-1.0352211,-9.39106929218117,-2.072047654980934,0.4904021,-0.21927153,18.955568,3.2645378,12.156581751115365,-4.131947931755853,-0.24212536,-0.18005079,14.372519,7.073719,-9.919477764263974,3.8568677139660488,0.21130274,0.59291667,12.234557,-3.0007327,11.002233302244692,6.055496767625607,-0.4995618,0.52015674,-5.6354413,15.108713,-6.392909275616115,5.548655025220427,0.21504612,-0.50691384,5.5107017,8.448535,11.860135564943521,-6.529856574590378,-0.33850482,-0.33468953,10.049819,4.396901,-8.65410653820437,-4.888639639055366
4,4,image,0.53194886,-0.37976962,6.519671,13.00644,12.702084796022392,-3.943311907039152,-0.38990486,0.2372656,12.289218,-1.1717572,-9.346240561479137,-2.0618709750086577,0.4915959,-0.21916193,19.007572,3.3147373,12.156960105287046,-4.103784353361032,-0.24232465,-0.17935044,14.421283,7.2139854,-9.88998975682635,3.8455176535088014,0.23909868,0.6079722,12.096841,-3.14278,11.017768660621266,5.988179438534688,-0.51687956,0.49661785,-5.581481,15.123021,-6.31700058418922,5.505152800098766,0.22297744,-0.5064857,5.619223,8.29033,11.860093052740961,-6.5288949304267465,-0.3368735,-0.3444099,10.166394,4.457361,-8.652326894000382,-4.8879507896078
5,5,image,0.5333512,-0.38532227,6.4861503,13.083528,12.700048839680752,-3.896948603732343,-0.39691702,0.24584523,12.256845,-1.2035933,-9.291701292265987,-2.047183616145127,0.49243218,-0.22767876,19.035465,3.3389173,12.157502762739668,-4.095549107480027,-0.25195375,-0.17819826,14.355795,7.158197,-9.87586919309859,3.8409019661809776,0.24891533,0.6153734,12.194087,-3.139417,11.030221485416202,5.932198935332015,-0.5255425,0.47603714,-5.5101566,15.2415,-6.2530542146411,5.466640467550008,0.23306252,-0.51290953,5.4839725,8.188808,11.860535178161317,-6.513241396062542,-0.3415661,-0.35133955,10.122926,4.700063,-8.632659877590033,-4.878445821206896
6,6,image,0.5373308,-0.37238577,6.3203187,13.141126,12.698949973074246,-3.880285324456767,-0.3843692,0.23781778,12.215829,-1.229478,-9.27713613480596,-2.042959742926896,0.49494419,-0.23006941,19.310709,3.5985198,12.158620583017777,-4.034952931206382,-0.25533482,-0.17115167,14.478782,7.281589,-9.810555370203055,3.812398381713869,0.27866805,0.633045,12.19183,-3.2758808,11.042384079687283,5.871449910403775,-0.5461866,0.4783134,-5.685159,15.341864,-6.1793922539920745,5.424078029290347,0.23753619,-0.51614314,5.5863676,8.18009,11.862811088375476,-6.488398131934008,-0.34405112,-0.35422102,10.2023,4.704902,-8.604655886526764,-4.864195010742675
7,7,image,0.53626156,-0.3713711,6.21328,13.318579,12.695488304207322,-3.8370909118075285,-0.38318682,0.23609038,12.170721,-1.2561178,-9.221008185798523,-2.02976629168432,0.4972216,-0.22848023,19.2829,3.5712242,12.15956682356546,-4.016237425442421,-0.25418955,-0.17109151,14.3484125,7.4124346,-9.789263522782965,3.805662803549959,0.2823676,0.62474996,12.270329,-3.310073,11.066675934968451,5.759427170882069,-0.5397808,0.45277366,-5.6789126,15.477583,-6.0558862375123255,5.348852584489858,0.25218555,-0.5131921,5.505994,8.065199,11.859582572511346,-6.527844797904526,-0.33912018,-0.36750272,10.205337,4.8427324,-8.645530729315224,-4.884212557357791
8,8,image,0.53850377,-0.38141897,6.150644,13.463444,12.690015199454118,-3.7482599382459183,-0.395582,0.23404287,12.091295,-1.3513541,-9.114549297694529,-2.001500324800827,0.49592605,-0.23323,19.228718,3.5210087,12.159538046682181,-4.00152217309567,-0.25908813,-0.16319764,14.349715,7.4464493,-9.773482146790537,3.7976738618329637,0.31360486,0.6255677,12.222865,-3.4619129,11.081688691397472,5.689927740500004,-0.54587364,0.42604843,-5.7243633,15.5024,-5.985085116399924,5.305550706802539,0.26792282,-0.52156204,5.6652074,7.8539567,11.863555108764105,-6.4610897446975235,-0.34609735,-0.36060375,10.099653,4.931076,-8.570369610616972,-4.848157900726063
9,9,image,0.5481036,-0.3664414,6.360801,13.217447,12.6944349928155,-3.83481272287857,-0.3826073,0.20748317,12.088552,-1.3512459,-9.22364263497911,-2.0303356571670332,0.49646807,-0.22916898,19.417599,3.701068,12.160273117897821,-3.994056097077061,-0.2547564,-0.17055547,14.406524,7.5630293,-9.765971102287423,3.7937755247077156,0.32151532,0.6232791,12.25414,-3.551413,11.087171248808568,5.665613355111987,-0.54550225,0.40315145,-5.6176167,15.522735,-5.962691636795238,5.2913786100900095,0.28821748,-0.52100503,5.648229,7.838323,11.861896685711015,-6.499668638219044,-0.34305537,-0.37001953,10.115686,4.9708166,-8.610035794697938,-4.86720368259041
